asv	seqround	sample	count
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	528	245
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	538	396
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	541	408
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	566	45
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	571	329
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	FD198	50
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	FD213	25
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	FD228	26
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	FD229	26
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	FD514	1004
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	FD518	462
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	FD528	155
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	FD529	90
dc4d35a196528f8d044a02adf9deeb18	asv_table.plate3_1	neg10	12
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	198	22
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	200	82
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	201	32
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	212	47
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	528	44
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	538	45
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	541	496
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	566	69
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	568	364
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	571	288
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD198	53
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD213	29
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD228	51
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD229	179
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD514	126
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD518	254
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD528	41
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD529	111
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD568	119
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	FD577	39
34358adb2d1703b3d056c559972ac9c0	asv_table.plate3_1	neg10	12
bb701b287ad99669be432e29ae391422	asv_table.plate3_1	198	402
bb701b287ad99669be432e29ae391422	asv_table.plate3_1	201	1331
bb701b287ad99669be432e29ae391422	asv_table.plate3_1	541	881
bb701b287ad99669be432e29ae391422	asv_table.plate3_1	568	283
bb701b287ad99669be432e29ae391422	asv_table.plate3_1	FD198	363
bb701b287ad99669be432e29ae391422	asv_table.plate3_1	FD213	669
bb701b287ad99669be432e29ae391422	asv_table.plate3_1	FD229	569
bb701b287ad99669be432e29ae391422	asv_table.plate3_1	FD518	263
76f1650386234fd77c67751296ada883	asv_table.plate3_1	541	153
76f1650386234fd77c67751296ada883	asv_table.plate3_1	FD198	7
76f1650386234fd77c67751296ada883	asv_table.plate3_1	FD213	17
76f1650386234fd77c67751296ada883	asv_table.plate3_1	FD228	16
76f1650386234fd77c67751296ada883	asv_table.plate3_1	FD229	46
76f1650386234fd77c67751296ada883	asv_table.plate3_1	neg10	8
4851bb1430da9c0e777e925be73b1e42	asv_table.plate3_1	528	516
4851bb1430da9c0e777e925be73b1e42	asv_table.plate3_1	538	485
4851bb1430da9c0e777e925be73b1e42	asv_table.plate3_1	541	2295
4851bb1430da9c0e777e925be73b1e42	asv_table.plate3_1	FD213	91
4851bb1430da9c0e777e925be73b1e42	asv_table.plate3_1	FD514	67
4851bb1430da9c0e777e925be73b1e42	asv_table.plate3_1	FD518	88
4851bb1430da9c0e777e925be73b1e42	asv_table.plate3_1	FD528	447
4851bb1430da9c0e777e925be73b1e42	asv_table.plate3_1	FD529	156
311762e672a0753b0472f4b5361f0e77	asv_table.plate3_1	FD228	9
053b329adcb371075c8ddb6e70b75eed	asv_table.plate3_1	198	268
053b329adcb371075c8ddb6e70b75eed	asv_table.plate3_1	FD198	105
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	198	28
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	200	70
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	212	192
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	528	64
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	538	61
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	541	192
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	566	99
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	568	115
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	571	218
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	FD198	102
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	FD213	335
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	FD228	142
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	FD229	381
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	FD514	45
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	FD518	79
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	FD528	81
b31dc44bac0bcb68a0378e5defd35e39	asv_table.plate3_1	FD568	98
bcf2beb86e269da558a81b2a1fda21f7	asv_table.plate3_1	FD213	2
bcf2beb86e269da558a81b2a1fda21f7	asv_table.plate3_1	FD229	7
bcf2beb86e269da558a81b2a1fda21f7	asv_table.plate3_1	FD518	93
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	212	27
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	528	40
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	538	322
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	541	1074
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	FD213	333
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	FD228	137
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	FD229	6
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	FD514	173
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	FD518	256
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	FD528	79
325a26a5ec530ddc3ea1a956f9ff3974	asv_table.plate3_1	FD529	75
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	198	378
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	200	26
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	201	112
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	212	88
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	528	54
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	538	37
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	541	1174
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	566	13
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	568	167
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	571	819
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	FD198	422
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	FD213	362
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	FD228	262
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	FD518	25
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	FD528	112
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	FD529	22
21af1e4d6eae650a28d4c6b634368b11	asv_table.plate3_1	FD577	41
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	198	248
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	200	160
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	528	36
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	538	8
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	541	222
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	566	16
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	568	154
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	571	52
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	FD198	89
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	FD229	9
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	FD514	526
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	FD518	2833
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	FD528	96
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	FD529	77
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	FD568	111
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	FD577	65
7c9db1ddc64c5bcaf418f847c27eb06c	asv_table.plate3_1	neg10	5
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	200	83
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	201	343
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	212	70
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	528	535
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	538	389
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	541	807
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	571	250
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	FD213	76
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	FD228	67
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	FD518	201
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	FD528	381
4cf180e6a6caadc7252119fb5347e440	asv_table.plate3_1	FD529	43
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	212	364
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	528	803
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	538	473
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	541	215
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	FD213	498
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	FD228	543
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	FD229	280
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	FD514	752
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	FD518	672
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	FD528	1426
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	FD529	119
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	neg10	8
1a99aa2caadf8d9da79e9483322aacda	asv_table.plate3_1	neg12	17
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	198	77
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	200	218
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	201	108
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	566	130
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	568	236
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	571	364
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	FD198	304
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	FD568	149
5a4113c4524d14d4125c009ad0d1fe0d	asv_table.plate3_1	FD577	47
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	198	948
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	200	280
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	528	137
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	538	166
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	541	94
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	568	107
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	571	48
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	FD198	345
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	FD228	80
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	FD229	43
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	FD514	293
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	FD518	232
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	FD528	163
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	FD529	9
9ee82f9c901fcce8e8634594629017d7	asv_table.plate3_1	neg10	13
6ba48d3bea4f73afb74a5aa8d0d5364d	asv_table.plate3_1	541	110
6ba48d3bea4f73afb74a5aa8d0d5364d	asv_table.plate3_1	FD213	79
6ba48d3bea4f73afb74a5aa8d0d5364d	asv_table.plate3_1	neg11	33
f2ab8b5a9d461125b86f8fb2bc451e0c	asv_table.plate3_1	200	190
f2ab8b5a9d461125b86f8fb2bc451e0c	asv_table.plate3_1	201	248
f2ab8b5a9d461125b86f8fb2bc451e0c	asv_table.plate3_1	538	339
f2ab8b5a9d461125b86f8fb2bc451e0c	asv_table.plate3_1	FD213	193
f2ab8b5a9d461125b86f8fb2bc451e0c	asv_table.plate3_1	FD228	727
f2ab8b5a9d461125b86f8fb2bc451e0c	asv_table.plate3_1	FD229	253
f2ab8b5a9d461125b86f8fb2bc451e0c	asv_table.plate3_1	FD518	451
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	198	268
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	200	335
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	201	75
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	212	24
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	538	84
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	541	171
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	566	177
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	568	94
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	571	527
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	FD198	193
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	FD213	41
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	FD228	30
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	FD229	26
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	FD529	51
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	FD568	24
7fa1267c5905642f3c81ab0308716780	asv_table.plate3_1	FD577	83
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	198	286
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	201	33
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	212	45
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	528	51
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	538	38
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	541	1107
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	568	52
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	571	195
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	FD198	404
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	FD213	160
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	FD228	107
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	FD518	19
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	FD528	87
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	FD568	15
059c5677913e355fdbcda04b944b612a	asv_table.plate3_1	FD577	66
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	212	239
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	566	1065
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	568	629
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	571	520
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	FD213	80
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	FD228	98
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	FD229	198
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	FD568	117
723f20f68d3cf08a116eef67dbd05e5a	asv_table.plate3_1	FD577	349
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	198	1439
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	200	407
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	201	54
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	566	65
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	568	304
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	571	336
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	FD198	469
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	FD213	35
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	FD568	50
5380895f21ecc363a56e82b01f021565	asv_table.plate3_1	FD577	52
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	212	118
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	528	392
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	538	106
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	541	406
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	FD213	293
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	FD228	122
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	FD229	96
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	FD514	125
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	FD518	228
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	FD528	363
94d62128a40d662d180ae51a446f6a10	asv_table.plate3_1	FD529	189
3aabdd342375d3f5e8b2a0a8d0c303a6	asv_table.plate3_1	541	1257
3aabdd342375d3f5e8b2a0a8d0c303a6	asv_table.plate3_1	FD229	22
3aabdd342375d3f5e8b2a0a8d0c303a6	asv_table.plate3_1	FD514	53
3aabdd342375d3f5e8b2a0a8d0c303a6	asv_table.plate3_1	FD518	441
3aabdd342375d3f5e8b2a0a8d0c303a6	asv_table.plate3_1	neg10	22
d290f23a30825ebe5e4db36df3801666	asv_table.plate3_1	200	45
d290f23a30825ebe5e4db36df3801666	asv_table.plate3_1	528	3
d290f23a30825ebe5e4db36df3801666	asv_table.plate3_1	FD577	6
d154053d2e2daa3270fb3af3b4af626a	asv_table.plate3_1	212	204
d154053d2e2daa3270fb3af3b4af626a	asv_table.plate3_1	FD213	466
d154053d2e2daa3270fb3af3b4af626a	asv_table.plate3_1	FD228	106
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	198	1176
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	200	597
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	201	2
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	212	14
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	528	42
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	538	70
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	566	254
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	568	265
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	571	80
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD198	1158
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD213	28
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD228	13
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD229	21
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD514	89
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD518	46
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD528	59
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD529	37
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD568	46
86acbf5ae0ef519a3bfa3e2dbff8ce3c	asv_table.plate3_1	FD577	29
abc7c31c5d420696e4f5133eb84e7eac	asv_table.plate3_1	198	234
abc7c31c5d420696e4f5133eb84e7eac	asv_table.plate3_1	200	189
abc7c31c5d420696e4f5133eb84e7eac	asv_table.plate3_1	201	321
abc7c31c5d420696e4f5133eb84e7eac	asv_table.plate3_1	568	700
abc7c31c5d420696e4f5133eb84e7eac	asv_table.plate3_1	571	426
abc7c31c5d420696e4f5133eb84e7eac	asv_table.plate3_1	FD198	274
abc7c31c5d420696e4f5133eb84e7eac	asv_table.plate3_1	FD568	198
4757dbc65772f389c07f6420f86836c9	asv_table.plate3_1	198	469
4757dbc65772f389c07f6420f86836c9	asv_table.plate3_1	200	1004
4757dbc65772f389c07f6420f86836c9	asv_table.plate3_1	566	539
4757dbc65772f389c07f6420f86836c9	asv_table.plate3_1	568	434
4757dbc65772f389c07f6420f86836c9	asv_table.plate3_1	571	152
4757dbc65772f389c07f6420f86836c9	asv_table.plate3_1	FD198	956
4757dbc65772f389c07f6420f86836c9	asv_table.plate3_1	FD568	230
4757dbc65772f389c07f6420f86836c9	asv_table.plate3_1	FD577	6
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	198	54
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	200	35
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	201	77
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	212	80
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	528	49
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	538	53
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	541	220
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	566	42
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	568	53
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	571	82
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD198	31
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD213	270
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD228	31
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD229	86
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD514	295
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD518	72
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD528	59
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD529	40
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD568	18
16198d5155e5fee4053e664b479550f3	asv_table.plate3_1	FD577	30
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	212	60
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	528	55
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	538	18
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	541	1380
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	FD213	32
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	FD228	55
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	FD229	51
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	FD514	276
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	FD518	142
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	FD528	29
4a895fe3ad0ee19578000e40b9521f1c	asv_table.plate3_1	FD529	21
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	200	16
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	212	100
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	528	233
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	538	118
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	541	439
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	566	16
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	568	74
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	571	27
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD198	34
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD213	289
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD228	68
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD229	121
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD514	405
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD518	464
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD528	367
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD529	111
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD568	76
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	FD577	21
16af7ae2baa5dcc4d2e94003f378ddde	asv_table.plate3_1	neg12	11
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	198	25
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	201	19
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	528	87
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	541	37
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	568	285
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	571	86
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	FD198	61
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	FD229	272
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	FD514	303
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	FD518	227
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	FD528	84
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	FD568	212
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	FD577	293
b9da7815e597ca38db1eefa3a1b41da6	asv_table.plate3_1	neg9	16
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	198	232
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	200	224
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	212	16
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	528	100
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	538	60
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	541	95
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	566	151
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	568	317
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	571	104
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD198	95
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD213	43
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD229	34
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD514	35
