asv	sample	count	relab
033edf3a178eeb45f9cd036f033a8378	FD560	33	5.747426720309316e-4
033edf3a178eeb45f9cd036f033a8378	FD566	187	0.0016652566899683868
033edf3a178eeb45f9cd036f033a8378	FD568	77	9.404695019175807e-4
033edf3a178eeb45f9cd036f033a8378	FD577	211	0.002588512402777437
0341ef051d77d1744574229251e3010c	FD519	9	1.1999200053329778e-4
0347445b6784e3d32c70126b005ffa6e	FD529	7	9.512808316912414e-5
035ccff4dbad8393b58001fb1d53d571	FD198	32	2.7836979687703885e-4
037abab79d6e1000afa528d858adfcde	198	18	1.8590240123934933e-4
037abab79d6e1000afa528d858adfcde	200	92	7.888531618435155e-4
037abab79d6e1000afa528d858adfcde	201	44	2.580599754843023e-4
037abab79d6e1000afa528d858adfcde	202	18	2.3522647081884948e-4
037abab79d6e1000afa528d858adfcde	538	11	1.1640827557013599e-4
037abab79d6e1000afa528d858adfcde	566	37	5.93910014606976e-4
037abab79d6e1000afa528d858adfcde	568	10	5.846277967132225e-5
037abab79d6e1000afa528d858adfcde	571	38	2.8759554983728147e-4
037abab79d6e1000afa528d858adfcde	FD198	44	3.827584707059284e-4
037abab79d6e1000afa528d858adfcde	FD200	19	2.2147877883595417e-4
037abab79d6e1000afa528d858adfcde	FD212	3	5.353892279687333e-5
037abab79d6e1000afa528d858adfcde	FD566	23	2.0481766775012244e-4
039c9da3a74bdf62cecc85d1e85420be	FD202	5	5.1209045565808746e-5
03a3de90b5fe64b30f5bf76dad0b7c5b	213	3	3.7435423893783223e-5
03aad62376bfdf6cefd288dca110317f	566	15	2.4077433024607137e-4
03e13fec90b9475c5211a566b42da42b	212	1555	0.01605990188484379
03e13fec90b9475c5211a566b42da42b	213	1922	0.023983628241283785
03e13fec90b9475c5211a566b42da42b	228	9	1.8488465251956696e-4
03e13fec90b9475c5211a566b42da42b	229	175	0.003417434775816279
03e13fec90b9475c5211a566b42da42b	518	690	0.014689602316273524
03e13fec90b9475c5211a566b42da42b	519	25	2.4186604490968722e-4
03e13fec90b9475c5211a566b42da42b	541	6484	0.0353526817113664
03e13fec90b9475c5211a566b42da42b	560	14	3.560257355746001e-4
03e13fec90b9475c5211a566b42da42b	FD212	1150	0.020523253738801442
03e13fec90b9475c5211a566b42da42b	FD213	3300	0.02852302586087678
03e13fec90b9475c5211a566b42da42b	FD228	30	4.162157662532257e-4
03e13fec90b9475c5211a566b42da42b	FD229	146	0.0017920926978359866
03e13fec90b9475c5211a566b42da42b	FD518	2018	0.02586715204963212
03e13fec90b9475c5211a566b42da42b	FD519	53	7.066195586960869e-4
03e13fec90b9475c5211a566b42da42b	FD529	10	1.3589726167017734e-4
03e13fec90b9475c5211a566b42da42b	FD541	7788	0.05515151085963558
03e13fec90b9475c5211a566b42da42b	FD560	10	1.7416444606997928e-4
043a390dd6e782c0d7479b620fdb3439	200	9	7.717041800643087e-5
046d41e24af35eadc2d53c203703762d	198	56	5.783630260779757e-4
046d41e24af35eadc2d53c203703762d	200	104	8.917470525187567e-4
046d41e24af35eadc2d53c203703762d	201	159	9.325349114091834e-4
046d41e24af35eadc2d53c203703762d	514	98	0.0014530142632624618
046d41e24af35eadc2d53c203703762d	529	3	5.52883286338254e-5
046d41e24af35eadc2d53c203703762d	538	11	1.1640827557013599e-4
046d41e24af35eadc2d53c203703762d	541	9	4.907065629276644e-5
046d41e24af35eadc2d53c203703762d	560	9	2.2887368715510006e-4
046d41e24af35eadc2d53c203703762d	568	9	5.2616501704190025e-5
046d41e24af35eadc2d53c203703762d	571	98	7.416937864224627e-4
046d41e24af35eadc2d53c203703762d	577	3	6.196554715578138e-5
046d41e24af35eadc2d53c203703762d	FD198	62	5.393414814492628e-4
046d41e24af35eadc2d53c203703762d	FD202	5	5.1209045565808746e-5
046d41e24af35eadc2d53c203703762d	FD228	6	8.324315325064514e-5
046d41e24af35eadc2d53c203703762d	FD514	259	0.002202474595008291
046d41e24af35eadc2d53c203703762d	FD518	13	1.666367575050632e-4
046d41e24af35eadc2d53c203703762d	FD538	8	9.781146839466927e-5
046d41e24af35eadc2d53c203703762d	FD541	7	4.957120904178853e-5
046d41e24af35eadc2d53c203703762d	FD560	12	2.0899733528397514e-4
046d41e24af35eadc2d53c203703762d	FD568	4	4.885555854117302e-5
046d41e24af35eadc2d53c203703762d	FD571	72	9.283614420547734e-4
046d41e24af35eadc2d53c203703762d	FD577	14	1.7174963809897685e-4
04838a7e6e8810cff3a804f0f3113212	201	4	2.3459997771300213e-5
04838a7e6e8810cff3a804f0f3113212	FD202	4	4.0967236452646995e-5
04b62c8d88ce3ffca09bfafa44100763	FD568	4	4.885555854117302e-5
051a02645347683386012c2de40705f2	229	73	0.001425558506483362
051a02645347683386012c2de40705f2	FD229	423	0.005192158980716592
053b329adcb371075c8ddb6e70b75eed	198	268	0.0027678801962303123
053b329adcb371075c8ddb6e70b75eed	FD198	105	9.134008960027837e-4
05957b2d7b0ee3d844dc19c8fc3e9354	198	349	0.0036044410018073844
05957b2d7b0ee3d844dc19c8fc3e9354	200	244	0.002092175777063237
05957b2d7b0ee3d844dc19c8fc3e9354	201	129	7.565849281244318e-4
05957b2d7b0ee3d844dc19c8fc3e9354	202	45	5.880661770471238e-4
05957b2d7b0ee3d844dc19c8fc3e9354	212	5	5.1639555899819264e-5
05957b2d7b0ee3d844dc19c8fc3e9354	213	8	9.98277970500886e-5
05957b2d7b0ee3d844dc19c8fc3e9354	514	7	1.0378673309017584e-4
05957b2d7b0ee3d844dc19c8fc3e9354	528	48	4.25497965587852e-4
05957b2d7b0ee3d844dc19c8fc3e9354	568	56	3.2739156615940463e-4
05957b2d7b0ee3d844dc19c8fc3e9354	577	9	1.8589664146734415e-4
05957b2d7b0ee3d844dc19c8fc3e9354	FD198	247	0.0021486668696446437
05957b2d7b0ee3d844dc19c8fc3e9354	FD200	47	5.478685581731498e-4
05957b2d7b0ee3d844dc19c8fc3e9354	FD201	23	4.8410860871395497e-4
05957b2d7b0ee3d844dc19c8fc3e9354	FD202	9	9.217628201845574e-5
05957b2d7b0ee3d844dc19c8fc3e9354	FD212	7	1.2492415319270442e-4
05957b2d7b0ee3d844dc19c8fc3e9354	FD213	7	6.050338818973863e-5
05957b2d7b0ee3d844dc19c8fc3e9354	FD228	5	6.936929437553761e-5
05957b2d7b0ee3d844dc19c8fc3e9354	FD514	14	1.1905268081125898e-4
05957b2d7b0ee3d844dc19c8fc3e9354	FD528	128	0.00103005673359353
05957b2d7b0ee3d844dc19c8fc3e9354	FD566	3	2.6715347967407276e-5
05957b2d7b0ee3d844dc19c8fc3e9354	FD568	6	7.328333781175953e-5
